"timestamp","co2","pm25","tvoc","temperature","humidity","enseigne","salle","capteur_id"
"2023-05-26 04:50:00","286.871608","12.407444","452.094664","29.583075","28.424427","Maison","Bureau","Bureau2"
"2023-05-26 04:50:00","466.056110","12.774721","356.561944","28.214939","29.453428","Maison","Bureau","Bureau4"
"2023-05-26 04:55:00","286.805498","11.951775","456.282001","29.192284","28.520266","Maison","Bureau","Bureau3"
"2023-05-26 04:55:00","463.144555","13.131666","356.259500","28.296118","29.532950","Maison","Bureau","Bureau4"
"2023-05-26 04:55:00","266.179163","12.407055","209.574279","28.555962","28.641811","Maison","Bureau","Bureau1"
"2023-05-26 04:55:00","283.826333","12.149448","451.977111","29.487722","28.548205","Maison","Bureau","Bureau2"
"2023-05-26 05:00:00","285.929166","11.875333","451.902223","29.494279","28.564520","Maison","Bureau","Bureau2"
"2023-05-26 05:00:00","460.277665","14.067165","354.247388","28.226499","29.719934","Maison","Bureau","Bureau4"
"2023-05-26 05:00:00","261.183891","12.118947","210.128222","28.575484","28.629481","Maison","Bureau","Bureau1"
"2023-05-26 05:00:00","286.095610","12.413055","455.705387","29.197616","28.559085","Maison","Bureau","Bureau3"
"2023-05-26 05:05:00","260.484054","12.665053","209.195996","28.507284","28.692392","Maison","Bureau","Bureau1"
"2023-05-26 05:05:00","460.348775","13.209447","352.124111","28.234489","29.575842","Maison","Bureau","Bureau4"
"2023-05-26 05:05:00","284.808224","11.764778","451.486333","29.521899","28.522559","Maison","Bureau","Bureau2"
"2023-05-26 05:05:00","285.430108","12.125053","455.242448","29.198994","28.558182","Maison","Bureau","Bureau3"
"2023-05-26 05:10:00","261.281332","12.373667","209.775892","28.529435","28.638815","Maison","Bureau","Bureau1"
"2023-05-26 05:10:00","284.616552","12.075279","451.436389","29.590665","28.484573","Maison","Bureau","Bureau2"
